Element: 26023     0.199  9999.  86.24   0.01    26323  -200.0  200.0 2889.9530  0.099625  -36.373062   15.000000  146.350000
Element: 26024     0.198  9999.  86.16   0.01    26324  -200.0  200.0 2818.8622  0.099184  -36.373062    9.000000  146.350000
Element: 26025     0.351  9999.  84.41   0.01    26325  -200.0  200.0 2946.9215  0.099248  -36.373062    3.000000  146.350000
Element: 26026     0.273  9999.  86.49   0.01    26326  -200.0  200.0 2971.6916  0.099268  -36.373062   -3.000000  146.350000
Element: 26027     0.195  9999.  85.87   0.01    26327  -200.0  200.0 2937.6077  0.099187  -36.373062   -9.000000  146.350000
Element: 26028     0.299  9999.  85.95   0.01    26328  -200.0  200.0 2963.7246  0.098271  -36.373062  -15.000000  146.350000
Element: 26029     0.196  9999.  85.50   0.01    26329  -200.0  200.0 2918.0670  0.098725  -41.569218   24.000000  146.350000
Element: 26030     0.216  9999.  86.29   0.01    26330  -200.0  200.0 2945.0212  0.099515  -41.569218   18.000000  146.350000
Element: 26031     0.218  9999.  85.72   0.01    26331  -200.0  200.0 2958.5634  0.099417  -41.569218   12.000000  146.350000
Element: 26032  9999.000  9999.  85.07   0.01    26332  -200.0  200.0 2852.0983  0.099252  -46.765369   27.000000  146.350000
Element: 26033     0.184  9999.  85.26   0.01    26333  -200.0  200.0 2954.4384  0.100139  -41.569218    0.000000  146.350000
Element: 26034     0.239  9999.  85.59   0.01    26334  -200.0  200.0 2911.5118  0.099259  -41.569218   -6.000000  146.350000
Element: 26035     0.210  9999.  85.49   0.01    26335  -200.0  200.0 2913.4413  0.098935  -41.569218  -12.000000  146.350000
Element: 26036     0.195  9999.  85.67   0.01    26336  -200.0  200.0 2926.5240  0.099572  -41.569218  -18.000000  146.350000
Element: 26037  9999.000  9999.  85.17   0.01    26337  -200.0  200.0 2813.8705  0.099665  -41.569218    6.000000  146.350000
Element: 26038     0.289  9999.  86.37   0.01    26338  -200.0  200.0 2871.0139  0.100256  -46.765369   21.000000  146.350000
Element: 26039     0.207  9999.  85.52   0.01    26339  -200.0  200.0 2942.8284  0.099371  -46.765369   15.000000  146.350000
Element: 26040     0.224  9999.  86.20   0.01    26340  -200.0  200.0 2841.5144  0.099821  -46.765369    9.000000  146.350000
Element: 26041     0.300  9999.  85.83   0.01    26341  -200.0  200.0 2994.7473  0.098888  -46.765369    3.000000  146.350000
Element: 26042  9999.000  9999.  85.26   0.01    26342  -200.0  200.0 2883.0262  0.098631   57.157662   15.000000  146.350000
Element: 26043     0.203  9999.  85.24   0.01    26343  -200.0  200.0 2971.7924  0.098514  -46.765369   -9.000000  146.350000
Element: 26044     0.226  9999.  90.88   0.01    26344  -200.0  200.0 2973.5239  0.098566  -46.765369  -15.000000  146.350000
Element: 26045     0.216  9999.  84.95   0.01    26345  -200.0  200.0 2951.2804  0.098802  -46.765369  -21.000000  146.350000
Element: 26046     0.172  9999.  84.59   0.01    26346  -200.0  200.0 2924.5986  0.099176  -51.961521   30.000000  146.350000
Element: 26047     0.192  9999.  85.42   0.01    26347  -200.0  200.0 2972.2399  0.099121  -51.961521   24.000000  146.350000
Element: 26048     0.248  9999.  85.94   0.01    26348  -200.0  200.0 2969.5458  0.098821  -51.961521   18.000000  146.350000
Element: 26049     0.160  9999.  85.53   0.01    26349  -200.0  200.0 3009.2776  0.097982  -51.961521   12.000000  146.350000
Element: 26050     0.164  9999.  85.80   0.01    26350  -200.0  200.0 2980.5063  0.097943  -51.961521    6.000000  146.350000
Element: 26051     0.157  9999.  85.04   0.01    26351  -200.0  200.0 2953.7623  0.098061  -51.961521    0.000000  146.350000
Element: 26052     0.160  9999.  85.43   0.01    26352  -200.0  200.0 2978.9432  0.098047  -51.961521   -6.000000  146.350000
Element: 26053     0.159  9999.  85.24   0.01    26353  -200.0  200.0 2973.9678  0.098246  -51.961521  -12.000000  146.350000
Element: 26054     0.150  9999.  85.83   0.01    26354  -200.0  200.0 2948.1404  0.097756  -51.961521  -18.000000  146.350000
Element: 26055     0.144  9999.  85.46   0.01    26355  -200.0  200.0 2993.1295  0.097361  -51.961521  -24.000000  146.350000
Element: 26056     0.208  9999.  85.33   0.01    26356  -200.0  200.0 2961.7114  0.098014  -57.157673   27.000000  146.350000
Element: 26057     0.280  9999.  85.85   0.01    26357  -200.0  200.0 2938.7463  0.099363  -57.157673   21.000000  146.350000
Element: 26058     0.173  9999.  85.81   0.01    26358  -200.0  200.0 2952.5331  0.098176  -57.157673   15.000000  146.350000
Element: 26059     0.154  9999.  85.63   0.01    26359  -200.0  200.0 2970.0085  0.099181  -57.157673    9.000000  146.350000
Element: 26060     0.239  9999.  86.05   0.01    26360  -200.0  200.0 2964.0479  0.098327  -57.157673    3.000000  146.350000
Element: 26061     0.266  9999.  85.53   0.01    26361  -200.0  200.0 2946.2191  0.099229  -57.157673   -3.000000  146.350000
Element: 26062     0.153  9999.  87.04   0.01    26362  -200.0  200.0 2936.3291  0.098982  -57.157673   -9.000000  146.350000
Element: 26063     0.193  9999.  85.40   0.01    26363  -200.0  200.0 2941.8490  0.097514  -57.157673  -15.000000  146.350000
Element: 26064     0.169  9999.  85.66   0.01    26364  -200.0  200.0 2985.9430  0.098517  -57.157673  -21.000000  146.350000
Element: 30404  9999.000  9999.  85.41   0.01    30604M0  -2000.0  2000.0 0.0  0.1000   -5.196152   -3.000000  146.350000
Element: 30405  9999.000  9999.  85.74   0.01    30605M0  -2000.0  2000.0 0.0  0.1000  -10.392304   -6.000000  146.350000
Element: 30406  9999.000  9999.  85.18   0.01    30606M0  -2000.0  2000.0 0.0  0.1000   -5.196152   -9.000000  146.350000
Element: 26068     0.137  9999.  84.09   0.01    26368  -200.0  200.0 2972.5331  0.099111  -15.588456   -9.000000  146.350000
Element: 26069     0.148  9999.  85.66   0.01    26369  -200.0  200.0 2986.0085  0.099183  -10.392304  -12.000000  146.350000
Element: 26070     0.157  9999.  85.92   0.01    26370  -200.0  200.0 2976.0479  0.099224   -5.196152  -15.000000  146.350000
Element: 26071     0.252  9999.  93.96   0.01    26371  -200.0  200.0 2982.2191  0.099258  -20.784609  -12.000000  146.350000
Element: 26072     0.189  9999.  85.16   0.01    26372  -200.0  200.0 2848.3291  0.099707  -15.588456  -15.000000  146.350000
Element: 26073     0.183  9999.  84.68   0.01    26373  -200.0  200.0 2941.8490  0.099434  -10.392304  -18.000000  146.350000
Element: 26074     0.192  9999.  86.15   0.01    26374  -200.0  200.0 2937.9430  0.099619   -5.196152  -21.000000  146.350000
Element: 26075     0.149  9999.  85.46   0.01    26375  -200.0  200.0 2949.1295  0.099423  -25.980761  -15.000000  146.350000
Element: 26076  9999.000  9999.  85.52   0.01    26376  -200.0  200.0 2881.7114  0.099398   -5.196152   45.000000  146.350000
Element: 26077     0.222  9999.  85.41   0.01    26377  -200.0  200.0 2946.7463  0.099593  -15.588456  -21.000000  146.350000
Element: 26078     0.241  9999.  85.23   0.01    26378  -200.0  200.0 2956.5331  0.099662  -10.392304  -24.000000  146.350000
Element: 26079     0.218  9999.  85.55   0.01    26379  -200.0  200.0 2958.0085  0.099539   -5.196152  -27.000000  146.350000
Element: 26080     0.113  9999.  85.49   0.01    26380  -200.0  200.0 2920.0479  0.100158  -31.176912  -18.000000  146.350000
Element: 26081     0.221  9999.  85.99   0.01    26381  -200.0  200.0 2962.2191  0.099822  -25.980761  -21.000000  146.350000
Element: 26082     0.223  9999.  85.18   0.01    26382  -200.0  200.0 2916.3291  0.099285  -20.784609  -24.000000  146.350000
Element: 26083     0.213  9999.  85.37   0.01    26383  -200.0  200.0 2965.8490  0.099697  -15.588456  -27.000000  146.350000
Element: 26084     0.236  9999.  85.55   0.01    26384  -200.0  200.0 2953.9430  0.099750  -10.392304  -30.000000  146.350000
Element: 26085     0.243  9999.  85.57   0.01    26385  -200.0  200.0 2945.1295  0.099306   -5.196152  -33.000000  146.350000
Element: 26086     0.190  9999.  85.71   0.01    26386  -200.0  200.0 2953.7114  0.100144  -36.373062  -21.000000  146.350000
Element: 26087     0.266  9999.  86.06   0.01    26387  -200.0  200.0 2914.7463  0.100159  -31.176912  -24.000000  146.350000
Element: 26088     0.222  9999.  85.63   0.01    26388  -200.0  200.0 2924.5331  0.099801  -25.980761  -27.000000  146.350000
Element: 26089     0.213  9999.  85.34   0.01    26389  -200.0  200.0 2946.0085  0.099418  -20.784609  -30.000000  146.350000
Element: 26090     0.255  9999.  86.94   0.01    26390  -200.0  200.0 2932.0479  0.099334  -15.588456  -33.000000  146.350000
Element: 26091     0.215  9999.  87.39   0.01    26391  -200.0  200.0 2970.2191  0.098661  -10.392304  -36.000000  146.350000
Element: 26092     0.344  9999.  86.38   0.01    26392  -200.0  200.0 2968.3291  0.098610   -5.196152  -39.000000  146.350000
Element: 26093     0.265  9999.  84.67   0.01    26393  -200.0  200.0 2853.8490  0.099315  -41.569218  -24.000000  146.350000
Element: 26094     0.186  9999.  84.97   0.01    26394  -200.0  200.0 2961.9430  0.099313  -36.373062  -27.000000  146.350000
Element: 26095     0.284  9999.  84.62   0.01    26395  -200.0  200.0 2957.1295  0.098228  -31.176912  -30.000000  146.350000
Element: 26096     0.169  9999.  85.18   0.01    26396  -200.0  200.0 2993.7114  0.099009  -25.980761  -33.000000  146.350000
Element: 26097     0.141  9999.  85.85   0.01    26397  -200.0  200.0 2990.7463  0.098972  -20.784609  -36.000000  146.350000
Element: 26098     0.153  9999.  85.28   0.01    26398  -200.0  200.0 2960.5331  0.098715  -15.588456  -39.000000  146.350000
Element: 26099     0.149  9999.  85.02   0.01    26399  -200.0  200.0 2982.0085  0.098688  -10.392304  -42.000000  146.350000
Element: 26100     0.139  9999.  85.26   0.01    26400  -200.0  200.0 2972.0479  0.098951   -5.196152  -45.000000  146.350000
Element: 26101     0.157  9999.  85.43   0.01    26401  -200.0  200.0 2996.0479  0.098229  -46.765369  -27.000000  146.350000
Element: 26102     0.144  9999.  85.26   0.01    26402  -200.0  200.0 2916.0479  0.098677  -41.569218  -30.000000  146.350000
Element: 26103     0.159  9999.  84.81   0.01    26403  -200.0  200.0 2992.0479  0.098199  -36.373062  -33.000000  146.350000
Element: 26104     0.146  9999.  84.40   0.01    26404  -200.0  200.0 2976.0479  0.099302  -31.176912  -36.000000  146.350000
Element: 26105     0.179  9999.  85.06   0.01    26405  -200.0  200.0 2980.0479  0.099069  -25.980761  -39.000000  146.350000
Element: 26106     0.143  9999.  85.35   0.01    26406  -200.0  200.0 2968.0479  0.099550  -20.784609  -42.000000  146.350000
Element: 26107     0.163  9999.  85.04   0.01    26407  -200.0  200.0 2992.0479  0.099371  -15.588456  -45.000000  146.350000
Element: 26108     0.151  9999.  84.70   0.01    26408  -200.0  200.0 2936.0479  0.099913  -10.392304  -48.000000  146.350000
Element: 26109     0.154  9999.  85.37   0.01    26409  -200.0  200.0 3004.0479  0.098708   -5.196152  -51.000000  146.350000
Element: 26110     0.158  9999.  85.69   0.01    26410  -200.0  200.0 2948.0479  0.099769  -51.961521  -30.000000  146.350000
Element: 26111     0.153  9999.  85.52   0.01    26411  -200.0  200.0 3004.0479  0.099425  -46.765369  -33.000000  146.350000
Element: 26112     0.165  9999.  84.88   0.01    26412  -200.0  200.0 2808.0479  0.099553  -41.569218  -36.000000  146.350000
Element: 26113     0.191  9999.  85.96   0.01    26413  -200.0  200.0 2968.0479  0.098530  -36.373062  -39.000000  146.350000
Element: 26114     0.180  9999.  85.53   0.01    26414  -200.0  200.0 2924.0479  0.098865  -31.176912  -42.000000  146.350000
Element: 26115     0.541  9999.  86.15   0.01    26415  -200.0  200.0 2944.0479  0.099369  -25.980761  -45.000000  146.350000
Element: 26116     0.147  9999.  85.79   0.01    26416  -200.0  200.0 2948.0479  0.099362  -20.784609  -48.000000  146.350000
Element: 26117     0.130  9999.  86.06   0.01    26417  -200.0  200.0 2960.0479  0.098714  -15.588456  -51.000000  146.350000
Element: 26118     0.143  9999.  85.61   0.01    26418  -200.0  200.0 2960.0479  0.098347  -10.392304  -54.000000  146.350000
Element: 26119     0.125  9999.  84.93   0.01    26419  -200.0  200.0 2944.0479  0.099368   -5.196152  -57.000000  146.350000
Element: 26120     0.176  9999.  85.82   0.01    26420  -200.0  200.0 2928.0479  0.099352  -51.961521  -36.000000  146.350000
Element: 26121     0.213  9999.  85.87   0.01    26421  -200.0  200.0 2984.0479  0.098834  -46.765369  -39.000000  146.350000
Element: 26122     0.132  9999.  93.35   0.01    26422  -200.0  200.0 2988.0479  0.099519  -41.569218  -42.000000  146.350000
Element: 26123     0.149  9999.  85.52   0.01    26423  -200.0  200.0 2932.0479  0.099141  -36.373062  -45.000000  146.350000
Element: 26124     0.135  9999.  85.55   0.01    26424  -200.0  200.0 3000.0479  0.098719  -31.176912  -48.000000  146.350000
Element: 26125     0.177  9999.  85.83   0.01    26425  -200.0  200.0 3020.0479  0.098604  -25.980761  -51.000000  146.350000
Element: 26126     0.135  9999.  85.70   0.01    26426  -200.0  200.0 2960.0479  0.099127  -20.784609  -54.000000  146.350000
Element: 26127     0.166  9999.  85.46   0.01    26427  -200.0  200.0 2980.0479  0.099193  -15.588456  -57.000000  146.350000
Element: 26128     0.229  9999.  85.34   0.01    26428  -200.0  200.0 2972.0479  0.099522  -10.392304  -60.000000  146.350000
Element: 30407  9999.000  9999.  86.52   0.01    30607M0  -2000.0  2000.0 0.0  0.1000    0.000000   -6.000000  146.350000
Element: 30408  9999.000  9999.  87.00   0.01    30608M0  -2000.0  2000.0 0.0  0.1000    0.000000  -12.000000  146.350000
Element: 30409  9999.000  9999.  86.78   0.01    30609M0  -2000.0  2000.0 0.0  0.1000    5.196152   -9.000000  146.350000
Element: 27004     0.318  9999.  87.18   0.01    27304  -200.0  200.0 2905.7220  0.098897    0.000000  -18.000000  146.350000
Element: 27005     0.268  9999.  85.73   0.01    27305  -200.0  200.0 2876.2659  0.098348    5.196152  -15.000000  146.350000
Element: 27006     0.258  9999.  85.82   0.01    27306  -200.0  200.0 2903.8684  0.098592   10.392304  -12.000000  146.350000
Element: 27007     0.291  9999.  87.03   0.01    27307  -200.0  200.0 2873.6130  0.098784    0.000000  -24.000000  146.350000
Element: 27008     0.268  9999.  86.56   0.01    27308  -200.0  200.0 2941.3597  0.098920    5.196152  -21.000000  146.350000
Element: 27009     0.354  9999.  88.24   0.01    27309  -200.0  200.0 2870.0171  0.099517   10.392304  -18.000000  146.350000
Element: 27010     0.178  9999.  95.86   0.01    27310  -200.0  200.0 2879.6221  0.099193   15.588456  -15.000000  146.350000
Element: 27011     0.251  9999.  87.89   0.01    27311  -200.0  200.0 2855.9750  0.099510    0.000000  -30.000000  146.350000
Element: 27012     0.333  9999.  96.57   0.01    27312  -200.0  200.0 2841.3668  0.099890    5.196152  -27.000000  146.350000
Element: 27013     0.277  9999.  86.60   0.01    27313  -200.0  200.0 2894.8954  0.099253   10.392304  -24.000000  146.350000
Element: 27014     0.202  9999.  86.71   0.01    27314  -200.0  200.0 2855.8923  0.099682   15.588456  -21.000000  146.350000
Element: 27015     0.196  9999.  85.98   0.01    27315  -200.0  200.0 2858.6204  0.099762   20.784609  -18.000000  146.350000
Element: 27016     0.235  9999.  86.68   0.01    27316  -200.0  200.0 2820.5337  0.100154    0.000000  -36.000000  146.350000
Element: 27017     0.146  9999.  87.31   0.01    27317  -200.0  200.0 2896.8220  0.098330    5.196152  -33.000000  146.350000
Element: 27018     0.210  9999.  86.52   0.01    27318  -200.0  200.0 2902.8682  0.098119   10.392304  -30.000000  146.350000
Element: 27019     0.176  9999.  86.91   0.01    27319  -200.0  200.0 2871.4324  0.098121   15.588456  -27.000000  146.350000
Element: 27020     0.208  9999.  86.38   0.01    27320  -200.0  200.0 2858.5161  0.098749   20.784609  -24.000000  146.350000
Element: 27021     0.189  9999.  86.49   0.01    27321  -200.0  200.0 2877.4531  0.098386   25.980761  -21.000000  146.350000
Element: 27022     0.205  9999.  87.44   0.01    27322  -200.0  200.0 2863.7325  0.098553    0.000000  -42.000000  146.350000
Element: 27023     0.192  9999.  87.28   0.01    27323  -200.0  200.0 2849.9530  0.098999    5.196152  -39.000000  146.350000
Element: 27024     0.170  9999.  86.94   0.01    27324  -200.0  200.0 2882.8622  0.098735   10.392304  -36.000000  146.350000
Element: 27025     0.210  9999.  87.86   0.01    27325  -200.0  200.0 2850.9215  0.099320   15.588456  -33.000000  146.350000
Element: 27026     0.240  9999.  87.05   0.01    27326  -200.0  200.0 2871.6916  0.098388   20.784609  -30.000000  146.350000
Element: 27027     0.178  9999.  87.30   0.01    27327  -200.0  200.0 2841.6077  0.099245   25.980761  -27.000000  146.350000
Element: 27028     0.176  9999.  86.90   0.01    27328  -200.0  200.0 2851.7246  0.099308   31.176912  -24.000000  146.350000
Element: 27029     0.183  9999.  87.19   0.01    27329  -200.0  200.0 2842.0670  0.098629    0.000000  -48.000000  146.350000
Element: 27030     0.170  9999.  87.63   0.01    27330  -200.0  200.0 2853.0212  0.099619    5.196152  -45.000000  146.350000
Element: 27031     0.207  9999.  87.00   0.01    27331  -200.0  200.0 2886.5634  0.098904   10.392304  -42.000000  146.350000
Element: 27032     0.164  9999.  87.02   0.01    27332  -200.0  200.0 2884.0983  0.100020   15.588456  -39.000000  146.350000
Element: 27033     0.254  9999.  87.80   0.01    27333  -200.0  200.0 2850.4384  0.099258   20.784609  -36.000000  146.350000
Element: 27034     0.207  9999.  87.26   0.01    27334  -200.0  200.0 2887.5118  0.099171   25.980761  -33.000000  146.350000
Element: 27035     0.733  9999.  86.75   0.01    27335  -200.0  200.0 2865.4413  0.098667   31.176912  -30.000000  146.350000
Element: 27036     0.144  9999.  86.71   0.01    27336  -200.0  200.0 2898.5240  0.098860   36.373062  -27.000000  146.350000
Element: 27037     0.178  9999.  87.40   0.01    27337  -200.0  200.0 2865.8705  0.098566    0.000000  -54.000000  146.350000
Element: 27038     0.242  9999.  87.67   0.01    27338  -200.0  200.0 2863.0139  0.099287    5.196152  -51.000000  146.350000
Element: 27039     0.253  9999.  87.03   0.01    27339  -200.0  200.0 2862.8284  0.099140   10.392304  -48.000000  146.350000
Element: 27040     0.159  9999.  86.70   0.01    27340  -200.0  200.0 2881.5144  0.099284   15.588456  -45.000000  146.350000
Element: 27041     0.224  9999.  86.83   0.01    27341  -200.0  200.0 2870.7473  0.098119   20.784609  -42.000000  146.350000
Element: 27042     0.248  9999.  87.22   0.01    27342  -200.0  200.0 2859.0262  0.098424   25.980761  -39.000000  146.350000
Element: 27043     0.165  9999.  86.12   0.01    27343  -200.0  200.0 2859.7924  0.098749   31.176912  -36.000000  146.350000
Element: 27044     0.234  9999.  87.31   0.01    27344  -200.0  200.0 2853.5239  0.098888   36.373062  -33.000000  146.350000
Element: 27045     0.252  9999.  86.81   0.01    27345  -200.0  200.0 2847.2804  0.099172   41.569218  -30.000000  146.350000
Element: 27046     0.212  9999.  87.22   0.01    27346  -200.0  200.0 2844.5986  0.098861    0.000000  -60.000000  146.350000
Element: 27047     0.172  9999.  86.66   0.01    27347  -200.0  200.0 2868.2399  0.098467    5.196152  -57.000000  146.350000
Element: 27048     0.241  9999.  86.65   0.01    27348  -200.0  200.0 2869.5458  0.098364   10.392304  -54.000000  146.350000
Element: 27049     0.238  9999.  86.71   0.01    27349  -200.0  200.0 2853.2776  0.099249   15.588456  -51.000000  146.350000
Element: 27050     0.214  9999.  86.05   0.01    27350  -200.0  200.0 2820.5063  0.098659   20.784609  -48.000000  146.350000
Element: 27051     0.189  9999.  85.53   0.01    27351  -200.0  200.0 2829.7623  0.098528   25.980761  -45.000000  146.350000
Element: 27052     0.241  9999.  87.18   0.01    27352  -200.0  200.0 2838.9432  0.098318   31.176912  -42.000000  146.350000
Element: 27053     0.263  9999.  86.56   0.01    27353  -200.0  200.0 2853.9678  0.098977   36.373062  -39.000000  146.350000
Element: 27054     0.216  9999.  85.08   0.01    27354  -200.0  200.0 2852.1404  0.098336   41.569218  -36.000000  146.350000
Element: 27055     0.211  9999.  86.42   0.01    27355  -200.0  200.0 2829.1295  0.099143   46.765369  -33.000000  146.350000
Element: 27056     0.203  9999.  85.69   0.01    27356  -200.0  200.0 2809.7114  0.099006   10.392304  -60.000000  146.350000
Element: 27057     0.223  9999.  86.52   0.01    27357  -200.0  200.0 2830.7463  0.098919   15.588456  -57.000000  146.350000
Element: 27058     0.211  9999.  87.00   0.01    27358  -200.0  200.0 2816.5331  0.098831   20.784609  -54.000000  146.350000
Element: 27059     0.238  9999.  87.20   0.01    27359  -200.0  200.0 2826.0085  0.098984   25.980761  -51.000000  146.350000
Element: 27060     0.566  9999.  87.39   0.01    27360  -200.0  200.0 2792.0479  0.099358   31.176912  -48.000000  146.350000
Element: 27061     0.131  9999.  86.53   0.01    27361  -200.0  200.0 2786.2191  0.098777    5.196152   -3.000000  146.350000
Element: 27062     0.197  9999.  87.95   0.01    27362  -200.0  200.0 2768.3291  0.099770   41.569218  -42.000000  146.350000
Element: 27063     0.232  9999.  87.35   0.01    27363  -200.0  200.0 2785.8490  0.099500   46.765369  -39.000000  146.350000
Element: 27064     0.275  9999.  87.20   0.01    27364  -200.0  200.0 2729.9430  0.099749   51.961521  -36.000000  146.350000
Element: 30410  9999.000  9999.  87.20   0.01    30610M0  -2000.0  2000.0 0.0  0.1000   36.373062  -45.000000  146.350000
Element: 30411  9999.000  9999.  86.95   0.01    30611M0  -2000.0  2000.0 0.0  0.1000   10.392304   -6.000000  146.350000
Element: 30412  9999.000  9999.  85.27   0.01    30612M0  -2000.0  2000.0 0.0  0.1000   10.392304    0.000000  146.350000
Element: 27068  9999.000  9999.  86.62   0.01    27368  -200.0  200.0 2768.5331  0.099717  -31.176912   30.000000  146.350000
Element: 27069     0.546  9999.  87.22   0.01    27369  -200.0  200.0 2814.0085  0.099236   15.588456   -3.000000  146.350000
Element: 27070     1.095  9999.  86.42   0.01    27370  -200.0  200.0 2792.0479  0.099701   15.588456    3.000000  146.350000
Element: 27071     0.385  9999.  87.16   0.01    27371  -200.0  200.0 2846.2191  0.098545   20.784609  -12.000000  146.350000
Element: 27072     0.903  9999.  86.89   0.01    27372  -200.0  200.0 2812.3291  0.099855   20.784609   -6.000000  146.350000
Element: 27073     0.352  9999.  88.57   0.01    27373  -200.0  200.0 2865.8490  0.098444   20.784609    0.000000  146.350000
Element: 27074     0.543  9999.  87.12   0.01    27374  -200.0  200.0 2841.9430  0.099182   20.784609    6.000000  146.350000
Element: 27075     0.353  9999.  87.05   0.01    27375  -200.0  200.0 2845.1295  0.098138   25.980761  -15.000000  146.350000
Element: 27076  9999.000  9999.  87.10   0.01    27376  -200.0  200.0 2761.7114  0.098795   46.765369   27.000000  146.350000 
Element: 27077     0.263  9999.  87.72   0.01    27377  -200.0  200.0 2734.7463  0.099519   25.980761   -3.000000  146.350000
Element: 27078     0.157  9999.  86.87   0.01    27378  -200.0  200.0 2844.5331  0.098975   25.980761    3.000000  146.350000
Element: 27079     0.179  9999.  86.53   0.01    27379  -200.0  200.0 2846.0085  0.099250   25.980761    9.000000  146.350000
Element: 27080     0.250  9999.  86.88   0.01    27380  -200.0  200.0 2808.0479  0.098463   31.176912  -18.000000  146.350000
Element: 27081     0.155  9999.  86.59   0.01    27381  -200.0  200.0 2910.2191  0.099081   31.176912  -12.000000  146.350000
Element: 27082     0.159  9999.  86.95   0.01    27382  -200.0  200.0 2916.3291  0.098887   31.176912   -6.000000  146.350000
Element: 27083     0.178  9999.  86.75   0.01    27383  -200.0  200.0 2933.8490  0.098549   31.176912    0.000000  146.350000
Element: 27084     0.162  9999.  86.59   0.01    27384  -200.0  200.0 2885.9430  0.099873   31.176912    6.000000  146.350000
Element: 27085     0.233  9999.  86.52   0.01    27385  -200.0  200.0 2901.1295  0.099891   31.176912   12.000000  146.350000
Element: 27086     0.214  9999.  97.58   0.01    27386  -200.0  200.0 2905.7114  0.099738   36.373062  -21.000000  146.350000
Element: 27087     0.195  9999.  88.09   0.01    27387  -200.0  200.0 2890.7463  0.099254   36.373062  -15.000000  146.350000
