Element:	  54	   0.150  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -51.961521  -18.000000  146.350000
Element:	  55	   0.144  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -51.961521  -24.000000  146.350000
Element:	  56	   0.208  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673   27.000000  146.350000
Element:	  57	   0.280  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673   21.000000  146.350000
Element:	  58	   0.173  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673   15.000000  146.350000
Element:	  59	   0.154  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673    9.000000  146.350000
Element:	  60	   0.239  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673    3.000000  146.350000
Element:	  61	   0.266  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673   -3.000000  146.350000
Element:	  62	   0.153  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673   -9.000000  146.350000
Element:	  63	   0.193  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673  -15.000000  146.350000
Element:	  64	   0.169  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -57.157673  -21.000000  146.350000
Element:	  65	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   -3.000000  146.350000
Element:	  66	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   -6.000000  146.350000
Element:	  67	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   -9.000000  146.350000
Element:	  68	   0.137  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   -9.000000  146.350000
Element:	  69	   0.148  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -12.000000  146.350000
Element:	  70	   0.157  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -15.000000  146.350000
Element:	  71	   0.252  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -12.000000  146.350000
Element:	  72	   0.189  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -15.000000  146.350000
Element:	  73	   0.183  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -18.000000  146.350000
Element:	  74	   0.192  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -21.000000  146.350000
Element:	  75	   0.149  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -15.000000  146.350000
Element:	  76	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -18.000000  146.350000
Element:	  77	   0.222  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -21.000000  146.350000
Element:	  78	   0.241  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -24.000000  146.350000
Element:	  79	   0.218  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -27.000000  146.350000
Element:	  80	   0.113  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912  -18.000000  146.350000
Element:	  81	   0.221  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -21.000000  146.350000
Element:	  82	   0.223  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -24.000000  146.350000
Element:	  83	   0.213  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -27.000000  146.350000
Element:	  84	   0.236  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -30.000000  146.350000
Element:	  85	   0.243  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -33.000000  146.350000
Element:	  86	   0.190  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062  -21.000000  146.350000
Element:	  87	   0.266  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912  -24.000000  146.350000
Element:	  88	   0.222  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -27.000000  146.350000
Element:	  89	   0.213  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -30.000000  146.350000
Element:	  90	   0.255  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -33.000000  146.350000
Element:	  91	   0.215  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -36.000000  146.350000
Element:	  92	   0.344  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -39.000000  146.350000
Element:	  93	   0.265  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569218  -24.000000  146.350000
Element:	  94	   0.186  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062  -27.000000  146.350000
Element:	  95	   0.284  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912  -30.000000  146.350000
Element:	  96	   0.169  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -33.000000  146.350000
Element:	  97	   0.141  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -36.000000  146.350000
Element:	  98	   0.153  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -39.000000  146.350000
Element:	  99	   0.149  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -42.000000  146.350000
Element:	 100	   0.139  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -45.000000  146.350000
Element:	 101	   0.157  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -46.765369  -27.000000  146.350000
Element:	 102	   0.144  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569218  -30.000000  146.350000
Element:	 103	   0.159  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062  -33.000000  146.350000
Element:	 104	   0.146  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912  -36.000000  146.350000
Element:	 105	   0.179  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -39.000000  146.350000
Element:	 106	   0.143  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -42.000000  146.350000
Element:	 107	   0.163  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -45.000000  146.350000
Element:	 108	   0.151  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -48.000000  146.350000
Element:	 109	   0.154  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -51.000000  146.350000
Element:	 110	   0.158  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -51.961521  -30.000000  146.350000
Element:	 111	   0.153  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -46.765369  -33.000000  146.350000
Element:	 112	   0.165  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569218  -36.000000  146.350000
Element:	 113	   0.191  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062  -39.000000  146.350000
Element:	 114	   0.180  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912  -42.000000  146.350000
Element:	 115	   0.541  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -45.000000  146.350000
Element:	 116	   0.147  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -48.000000  146.350000
Element:	 117	   0.130  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -51.000000  146.350000
Element:	 118	   0.143  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -54.000000  146.350000
Element:	 119	   0.125  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152  -57.000000  146.350000
Element:	 120	   0.176  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -51.961521  -36.000000  146.350000
Element:	 121	   0.213  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -46.765369  -39.000000  146.350000
Element:	 122	   0.132  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569218  -42.000000  146.350000
Element:	 123	   0.149  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062  -45.000000  146.350000
Element:	 124	   0.135  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912  -48.000000  146.350000
Element:	 125	   0.177  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761  -51.000000  146.350000
Element:	 126	   0.135  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609  -54.000000  146.350000
Element:	 127	   0.166  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456  -57.000000  146.350000
Element:	 128	   0.229  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304  -60.000000  146.350000
Element:	 129	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   -6.000000  146.350000
Element:	 130	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -12.000000  146.350000
Element:	 131	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   -9.000000  146.350000
Element:	 132	   0.318  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -18.000000  146.350000
Element:	 133	   0.268  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -15.000000  146.350000
Element:	 134	   0.258  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -12.000000  146.350000
Element:	 135	   0.291  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -24.000000  146.350000
Element:	 136	   0.268  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -21.000000  146.350000
Element:	 137	   0.354  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -18.000000  146.350000
Element:	 138	   0.178  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -15.000000  146.350000
Element:	 139	   0.251  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -30.000000  146.350000
Element:	 140	   0.333  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -27.000000  146.350000
Element:	 141	   0.277  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -24.000000  146.350000
Element:	 142	   0.202  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -21.000000  146.350000
Element:	 143	   0.196  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -18.000000  146.350000
Element:	 144	   0.235  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -36.000000  146.350000
Element:	 145	   0.146  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -33.000000  146.350000
Element:	 146	   0.210  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -30.000000  146.350000
Element:	 147	   0.176  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -27.000000  146.350000
Element:	 148	   0.208  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -24.000000  146.350000
Element:	 149	   0.189  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -21.000000  146.350000
Element:	 150	   0.205  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -42.000000  146.350000
Element:	 151	   0.192  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -39.000000  146.350000
Element:	 152	   0.170  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -36.000000  146.350000
Element:	 153	   0.210  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -33.000000  146.350000
Element:	 154	   0.240  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -30.000000  146.350000
Element:	 155	   0.178  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -27.000000  146.350000
Element:	 156	   0.176  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -24.000000  146.350000
Element:	 157	   0.183  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -48.000000  146.350000
Element:	 158	   0.170  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -45.000000  146.350000
Element:	 159	   0.207  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -42.000000  146.350000
Element:	 160	   0.164  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -39.000000  146.350000
Element:	 161	   0.254  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -36.000000  146.350000
Element:	 162	   0.207  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -33.000000  146.350000
Element:	 163	   0.733  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -30.000000  146.350000
Element:	 164	   0.144  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062  -27.000000  146.350000
Element:	 165	   0.178  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -54.000000  146.350000
Element:	 166	   0.242  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -51.000000  146.350000
Element:	 167	   0.253  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -48.000000  146.350000
Element:	 168	   0.159  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -45.000000  146.350000
Element:	 169	   0.224  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -42.000000  146.350000
Element:	 170	   0.248  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -39.000000  146.350000
Element:	 171	   0.165  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -36.000000  146.350000
Element:	 172	   0.234  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062  -33.000000  146.350000
Element:	 173	   0.252  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218  -30.000000  146.350000
Element:	 174	   0.212  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000  -60.000000  146.350000
Element:	 175	   0.172  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152  -57.000000  146.350000
Element:	 176	   0.241  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -54.000000  146.350000
Element:	 177	   0.238  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -51.000000  146.350000
Element:	 178	   0.214  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -48.000000  146.350000
Element:	 179	   0.189  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -45.000000  146.350000
Element:	 180	   0.241  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -42.000000  146.350000
Element:	 181	   0.263  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062  -39.000000  146.350000
Element:	 182	   0.216  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218  -36.000000  146.350000
Element:	 183	   0.211  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369  -33.000000  146.350000
Element:	 184	   0.203  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304  -60.000000  146.350000
Element:	 185	   0.223  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456  -57.000000  146.350000
Element:	 186	   0.211  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -54.000000  146.350000
Element:	 187	   0.238  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -51.000000  146.350000
Element:	 188	   0.566  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -48.000000  146.350000
Element:	 189	   0.131  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062  -45.000000  146.350000
Element:	 190	   0.197  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218  -42.000000  146.350000
Element:	 191	   0.232  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369  -39.000000  146.350000
Element:	 192	   0.275  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521  -36.000000  146.350000
Element:	 193	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   -3.000000  146.350000
Element:	 194	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   -6.000000  146.350000
Element:	 195	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304    0.000000  146.350000
Element:	 196	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   -9.000000  146.350000
Element:	 197	   0.546  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   -3.000000  146.350000
Element:	 198	   1.095  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456    3.000000  146.350000
Element:	 199	   0.385  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609  -12.000000  146.350000
Element:	 200	   0.903  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   -6.000000  146.350000
Element:	 201	   0.352  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609    0.000000  146.350000
Element:	 202	   0.543  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609    6.000000  146.350000
Element:	 203	   0.353  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761  -15.000000  146.350000
Element:	 204	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   -9.000000  146.350000
Element:	 205	   0.263  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   -3.000000  146.350000
Element:	 206	   0.157  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761    3.000000  146.350000
Element:	 207	   0.179  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761    9.000000  146.350000
Element:	 208	   0.250  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -18.000000  146.350000
Element:	 209	   0.155  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912  -12.000000  146.350000
Element:	 210	   0.159  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   -6.000000  146.350000
Element:	 211	   0.178  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912    0.000000  146.350000
Element:	 212	   0.162  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912    6.000000  146.350000
Element:	 213	   0.233  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   12.000000  146.350000
Element:	 214	   0.214  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062  -21.000000  146.350000
Element:	 215	   0.195  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062  -15.000000  146.350000
Element:	 216	   0.175  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   -9.000000  146.350000
Element:	 217	   0.174  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   -3.000000  146.350000
Element:	 218	   0.155  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062    3.000000  146.350000
Element:	 219	   0.208  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062    9.000000  146.350000
Element:	 220	   0.204  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   15.000000  146.350000
Element:	 221	   0.160  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218  -24.000000  146.350000
Element:	 222	   0.290  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218  -18.000000  146.350000
Element:	 223	   0.176  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218  -12.000000  146.350000
Element:	 224	   0.183  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   -6.000000  146.350000
Element:	 225	   0.211  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218    0.000000  146.350000
Element:	 226	   0.201  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218    6.000000  146.350000
Element:	 227	   0.198  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   12.000000  146.350000
Element:	 228	   0.196  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   18.000000  146.350000
Element:	 229	   0.182  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369  -27.000000  146.350000
Element:	 230	   0.175  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369  -21.000000  146.350000
Element:	 231	   0.199  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369  -15.000000  146.350000
Element:	 232	   0.200  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   -9.000000  146.350000
Element:	 233	   0.196  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   -3.000000  146.350000
Element:	 234	   0.184  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369    3.000000  146.350000
Element:	 235	   0.229  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369    9.000000  146.350000
Element:	 236	   0.171  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   15.000000  146.350000
Element:	 237	   0.229  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   21.000000  146.350000
Element:	 238	   0.176  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521  -30.000000  146.350000
Element:	 239	   0.162  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521  -24.000000  146.350000
Element:	 240	   0.204  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521  -18.000000  146.350000
Element:	 241	   0.182  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521  -12.000000  146.350000
Element:	 242	   0.194  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521   -6.000000  146.350000
Element:	 243	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521    0.000000  146.350000
Element:	 244	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521    6.000000  146.350000
Element:	 245	   0.205  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521   12.000000  146.350000
Element:	 246	   0.253  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521   18.000000  146.350000
